semmcdl,oid_,ver,pr,bmp,semmcdr,bpt,fcc,length,ept,emp,regmgfv17_,countyl,fename2,fename3,fename,SHAPE__Length,objectid,countyr
1055,8208039405776,17a,4711939,3.09,1055,82080394,B11,601.01207011,82080128,3.464,275609,163,CR, ,Consolidated Rail Corporation,1972.48133756623,714,163
1045,8208020703188,17a,4711934,1.46,1045,82080207,B11,339.19142498,82080103,1.67,275453,163,CN, ,Canadian National Railway,1113.21083437225,715,163
1055,8208046605799,17a,4711930,3.197,1055,82080466,B11,977.56951114,82080039,3.805,275468,163,CN, ,Canadian National Railway,3208.3135688507,716,163
1105,8208038909326,17a,4711924,0.606,1105,82080389,B11,632.78929553,82080014,0.999,273995,163,CSX, ,CSX Transportation,2076.81525672492,717,163
4015,8102202604168,17a,4605000,2.413,4015,81022026,B11,673.7739034,81021949,2.832,275334,161,NS, ,Norfolk Southern Railway,2211.38177196755,718,161
1055,8208044405806,17a,4711931,3.287,1055,82080444,B11,943.90387823,82079920,3.873,273985,163,CR, ,Consolidated Rail Corporation,3097.8245548895,719,163
1055,8208012805782,17a,4711939,3.464,1055,82080128,B11,264.35785282,82079905,3.628,273963,163,CR, ,Consolidated Rail Corporation,867.603452795664,720,163
1045,8208010303156,17a,4711934,1.67,1045,82080103,B11,514.30993369,82100353,1.99,275441,163,CN, ,Canadian National Railway,1687.94000085248,721,163
1045,8210035303805,17a,4711934,1.99,1045,82100353,B11,123.68535483,82079804,2.067,274246,163,CN, ,Canadian National Railway,405.929085616104,722,163
4015,8102194904161,17a,4605000,2.832,4015,81021949,B11,242.01578956,81021921,2.982,275169,161,NS, ,Norfolk Southern Railway,794.315218656537,723,161
1055,8207992005716,17a,4711931,3.873,1055,82079920,B11,188.96447777,82079799,3.991,273651,163,CR, ,Consolidated Rail Corporation,620.166528816357,724,163
1045,8207978627320,17a,4718416,1.703,1045,82079786,B12,659.21601003,83032646,2.112,322043,163,CN, ,Canadian National Railway,2163.51060876591,725,163
4015,8102192104203,17a,4605000,2.982,4015,81021921,B11,48.57630636,81021913,3.012,273527,161,NS, ,Norfolk Southern Railway,159.431355483974,726,161
4125,8102203610218,17a,4605002,1.653,4125,81022036,B11,593.44561875,81021932,2.022,273708,161,AA, ,Ann Arbor Railroad,1947.7443673361,727,161
4125,8102193210899,17a,4605002,2.022,4125,81021932,B11,16.60459246,81021927,2.032,274277,161,AA, ,Ann Arbor Railroad,54.4975974995166,728,161
1055,8208003905778,17a,4711930,3.805,1055,82080039,B11,366.44038666,82079755,4.033,274847,163,CN, ,Canadian National Railway,1202.628731958,729,163
1045,8207966424375,17a,4718416,1.629,1045,82079664,B12,119.25100502,82079786,1.703,274989,163,CN, ,Canadian National Railway,391.375213396967,730,163
4015,8102191304158,17a,4605000,3.012,4015,81021913,B11,147.25337613,81021890,3.104,275603,161,NS, ,Norfolk Southern Railway,483.296795999244,731,161
1105,8208015705263,17a,4711928,1.096,1105,82080157,B11,804.8135241,82079605,1.596,275159,163,CR, ,Consolidated Rail Corporation,2641.38202035707,732,163
1105,8207960504764,17a,4711928,1.596,1105,82079605,B11,8.66111438,82079601,1.602,275868,163,CR, ,Consolidated Rail Corporation,28.4255788324111,733,163
1105,8207960105329,17a,4711928,1.602,1105,82079601,B11,26.87831291,82079592,1.618,275716,163,CR, ,Consolidated Rail Corporation,88.21379354142,734,163
4125,8102192710197,17a,4605002,2.032,4125,81021927,B11,252.69184186,81021875,2.189,274123,161,AA, ,Ann Arbor Railroad,829.357740212857,735,161
1055,8207990505778,17a,4711939,3.628,1055,82079905,B11,607.30054431,82079517,4.005,275875,163,CR, ,Consolidated Rail Corporation,1993.11399088344,736,163
1055,8207979905789,17a,4711931,3.991,1055,82079799,B11,486.2991262,82079494,4.293,273789,163,CR, ,Consolidated Rail Corporation,1595.99402889628,737,163
1055,8207975505766,17a,4711930,4.033,1055,82079755,B11,414.41311929,82079493,4.29,274826,163,CN, ,Canadian National Railway,1360.06985990962,738,163
1045,8207980403499,17a,4711934,2.067,1045,82079804,B11,768.85471347,82079428,2.544,275576,163,CN, ,Canadian National Railway,2523.33878618087,739,163
4125,8102187510162,17a,4605002,2.189,4125,81021875,B11,191.85510697,81021847,2.308,275744,161,AA, ,Ann Arbor Railroad,629.68533822938,740,161
1045,8207942803059,17a,4711934,2.544,1045,82079428,B11,105.83390155,82079390,2.61,263482,163,CN, ,Canadian National Railway,347.34055303381,741,163
1045,8210029723808,17a,4718416,1.333,1045,82100297,B12,475.79238509,82079664,1.629,275416,163,CN, ,Canadian National Railway,1561.52252308694,742,163
1105,8208001409319,17a,4711924,0.999,1105,82080014,B11,801.99992743,82079348,1.498,273824,163,CSX, ,CSX Transportation,2632.15959225598,743,163
1045,8207925223338,17a,4718416,1.242,1045,82079252,B12,146.51165966,82100297,1.333,262145,163,CN, ,Canadian National Railway,480.842288957379,744,163
4015,8102189004259,17a,4605000,3.104,4015,81021890,B11,946.75518838,81021771,3.692,274119,161,NS, ,Norfolk Southern Railway,3107.31994834879,745,161
1105,8207959205280,17a,4711928,1.618,1105,82079592,B11,621.08183712,82079225,2.004,275122,163,CR, ,Consolidated Rail Corporation,2038.37380256944,746,163
1045,8207939003162,17a,4711934,2.61,1045,82079390,B11,622.20873227,82079094,2.997,262589,163,CN, ,Canadian National Railway,2042.04943559739,747,163
1190,8207949305786,17a,4711930,4.29,1190,82079493,B11,567.45135193,82100216,4.643,262299,163,CN, ,Canadian National Railway,1862.32535847829,748,163
1190,8207949405789,17a,4711931,4.293,1190,82079494,B11,615.02228925,82079086,4.675,262301,163,CR, ,Consolidated Rail Corporation,2018.44922045872,749,163
1190,8210021605812,17a,4711930,4.643,1190,82100216,B11,47.08903014,82079082,4.672,264202,163,CN, ,Canadian National Railway,154.541840823911,750,163
1190,8210021604744,17a,4718418,0,1190,82100216,B12,58.5823676,82079080,0.036,264201,163,CN, ,Canadian National Railway,192.261962131222,751,163
1190,8207951705757,17a,4711939,4.005,1190,82079517,B11,670.43286072,82079078,4.422,263188,163,CR, ,Consolidated Rail Corporation,2200.30462378873,752,163
1190,8207908003001,17a,4718418,0.036,1190,82079080,B12,484.39506796,82079037,0.337,263303,163,CN, ,Canadian National Railway,1589.73502374204,753,163
1190,8207903700298,17a,4718418,0.337,1190,82079037,B12,13.90878758,83032651,0.346,322047,163,CN, ,Canadian National Railway,45.6472113517732,754,163
1215,8207902222494,17a,4718416,0.914,1215,82079022,B12,527.11446496,82079252,1.242,262877,163,CN, ,Canadian National Railway,1729.95457530968,755,163
1105,8207922505270,17a,4711928,2.004,1105,82079225,B11,409.71840718,82078958,2.259,263179,163,CR, ,Consolidated Rail Corporation,1344.68253139358,756,163
4015,8102177103955,17a,4605000,3.692,4015,81021771,B11,639.89475693,81021698,4.09,274531,161,NS, ,Norfolk Southern Railway,2100.17725469296,757,161
1190,8303265100298,17a,4718418,0.346,1190,83032651,B12,491.55537085,83032652,0.652,322048,163,CN, ,Canadian National Railway,1613.23490210544,758,163
1215,8207909403162,17a,4711934,2.997,1215,82079094,B11,696.52647673,82078878,3.43,264362,163,CN, ,Canadian National Railway,2285.95115663255,759,163
4125,8102184710296,17a,4605002,2.308,4125,81021847,B11,731.3776108,81021714,2.763,275583,161,AA, ,Ann Arbor Railroad,2400.44427431935,760,161
1215,8210171021771,17a,4718416,0.711,1215,82101710,B12,327.30840544,82079022,0.914,263299,163,CN, ,Canadian National Railway,1074.20292086126,761,163
1215,8207887803117,17a,4711934,3.43,1215,82078878,B11,438.54318029,82100343,3.702,263139,163,CN, ,Canadian National Railway,1439.26533449168,762,163
1190,8207907805769,17a,4711939,4.422,1190,82079078,B11,460.78317413,82078749,4.708,263448,163,CR, ,Consolidated Rail Corporation,1512.24916219399,763,163
1215,8207875021222,17a,4718416,0.599,1215,82078750,B12,179.69469051,82101710,0.711,262247,163,CN, ,Canadian National Railway,589.744822799952,764,163
4015,8102169804242,17a,4605000,4.09,4015,81021698,B11,281.3922915,81021650,4.265,263627,161,NS, ,Norfolk Southern Railway,923.547072193018,765,161
1215,8210034301914,17a,4711934,3.702,1215,82100343,B11,45.73495723,82078734,3.731,262829,163,CN, ,Canadian National Railway,150.098867390219,766,163
1215,8207873403178,17a,4711934,3.731,1215,82078734,B11,72.3859051,82100303,3.776,262240,163,CN, ,Canadian National Railway,237.565004773479,767,163
4125,8102171410212,17a,4605002,2.763,4125,81021714,B11,234.43734568,81021659,2.908,262453,161,AA, ,Ann Arbor Railroad,769.442448294929,768,161
1105,8207895805243,17a,4711928,2.259,1105,82078958,B11,512.86861016,82078635,2.578,262419,163,CR, ,Consolidated Rail Corporation,1683.21585809706,769,163
1105,8207863505202,17a,4711928,2.578,1105,82078635,B11,33.50436794,82078586,2.598,262395,163,CR, ,Consolidated Rail Corporation,109.960146007078,770,163
1190,8207908206098,17a,4711930,4.672,1190,82079082,B11,689.56089276,82078600,5.1,263305,163,CN, ,Canadian National Railway,2263.07342111514,771,163
1215,8207856720898,17a,4718416,0.329,1215,82078567,B12,434.93606422,82078750,0.599,262689,163,CN, ,Canadian National Railway,1427.42660217233,772,163
1215,8207854120901,17a,4718416,0.314,1215,82078541,B12,24.04309717,82078567,0.329,262963,163,CN, ,Canadian National Railway,78.9073577250025,773,163
1190,8207874905777,17a,4711939,4.708,1190,82078749,B11,278.01955611,82078560,4.881,263717,163,CR, ,Consolidated Rail Corporation,912.434234571464,774,163
1215,8210030303178,17a,4711934,3.776,1215,82100303,B11,371.76997761,82078537,4.007,264171,163,CN, ,Canadian National Railway,1220.12023556904,775,163
1190,8207908605789,17a,4711931,4.675,1190,82079086,B11,788.93174071,82078530,5.165,263446,163,CR, ,Consolidated Rail Corporation,2589.19874891406,776,163
1215,8207853702985,17a,4711934,4.007,1215,82078537,B11,23.88090547,82078521,4.021,262077,163,CN, ,Canadian National Railway,78.3752796373101,777,163
1215,8207852102452,17a,4711934,4.021,1215,82078521,B11,115.59154592,82100361,4.093,264306,163,CN, ,Canadian National Railway,379.361906398209,778,163
1190,8207853005748,17a,4711931,5.165,1190,82078530,B11,62.48009603,82078494,5.204,262663,163,CR, ,Consolidated Rail Corporation,205.05309669675,779,163
1190,8207856005204,17a,4711946,0,1190,82078560,B11,114.81812139,82078513,0.071,263548,163,CR, ,Consolidated Rail Corporation,376.822012122651,780,163
4125,8102165910112,17a,4605002,2.908,4125,81021659,B11,235.08133681,81021612,3.055,263768,161,AA, ,Ann Arbor Railroad,771.556006249278,781,161
1190,8207860005787,17a,4711930,5.1,1190,82078600,B11,214.1242403,82078408,5.233,264309,163,CN, ,Canadian National Railway,702.734346416356,782,163
1215,8210036103169,17a,4711934,4.093,1215,82100361,B11,136.40478955,82100365,4.178,263253,163,CN, ,Canadian National Railway,447.669550066252,783,163
1215,8210036721291,17a,4718416,0.13,1215,82100367,B12,296.20955563,82078541,0.314,262667,163,CN, ,Canadian National Railway,972.136064769068,784,163
1215,8210036503169,17a,4711934,4.178,1215,82100365,B11,100.01379921,82078396,4.24,262068,163,CN, ,Canadian National Railway,328.236980902855,785,163
1215,8207838721197,17a,4718416,0.071,1215,82078387,B12,95.32786229,82100367,0.13,264451,163,CN, ,Canadian National Railway,312.858061442699,786,163
1215,8210037621270,17a,4718416,0.058,1215,82100376,B12,19.89422066,82078387,0.071,263534,163,CN, ,Canadian National Railway,65.2911225781966,787,163
1190,8303265733869,17a,4718417,0.388,1190,83032657,B20,288.48759821,83032658,0.567,322053,163,CN, ,Canadian National Railway,946.784652742293,788,163
1215,8207839603267,17a,4711934,4.24,1215,82078396,B11,45.2683127,82100377,4.268,263686,163,CN, ,Canadian National Railway,148.566927011389,789,163
1105,8207934809311,17a,4711924,1.498,1105,82079348,B11,1210.0166164,82078348,2.249,274365,163,CSX, ,CSX Transportation,3971.25816068673,790,163
1190,8303265634704,17a,4718417,0.373,1190,83032656,B20,24.27542092,83032657,0.388,322052,163,CN, ,Canadian National Railway,79.669240377408,791,163
4015,8102165004141,17a,4605000,4.265,4015,81021650,B11,684.99034428,81021551,4.69,262725,161,NS, ,Norfolk Southern Railway,2248.17869602222,792,161
1190,8207840805228,17a,4718417,0,1190,82078408,B20,380.58247518,82078367,0.237,263535,163,CN, ,Canadian National Railway,1249.02996057906,793,163
1190,8207836700022,17a,4718417,0.237,1190,82078367,B20,219.66165828,83032656,0.373,322051,163,CN, ,Canadian National Railway,720.904289446291,794,163
1215,8210037121181,17a,4718416,0.025,1215,82100371,B12,53.34962317,82100376,0.058,263246,163,CN, ,Canadian National Railway,175.089054947241,795,163
1215,8210037702960,17a,4711934,4.268,1215,82100377,B11,50.65533728,82100373,4.3,263100,163,CN, ,Canadian National Railway,166.246424158036,796,163
4015,8102155104084,17a,4605000,4.69,4015,81021551,B11,28.64339585,81029458,4.708,262399,161,NS, ,Norfolk Southern Railway,94.009079348221,797,161
1190,8207851303957,17a,4711946,0.071,1190,82078513,B11,241.93427629,82078297,0.222,262213,163,CR, ,Consolidated Rail Corporation,794.004652735969,798,163
1215,8210037302229,17a,4711933,0,1215,82100373,B11,41.86043302,82100369,0.026,262501,163,CN, ,Canadian National Railway,137.382236896636,799,163
1215,8210036921227,17a,4718416,0,1215,82100369,B12,40.58076628,82100371,0.025,262655,163,CN, ,Canadian National Railway,133.182672804572,800,163
1190,8207849405797,17a,4711931,5.204,1190,82078494,B11,235.6636898,82103302,5.351,264303,163,CR, ,Consolidated Rail Corporation,773.424489893717,801,163
1190,8207840805787,17a,4711930,5.233,1190,82078408,B11,182.16870888,82103301,5.347,263536,163,CN, ,Canadian National Railway,597.859196466739,802,163
1190,8207856005770,17a,4711939,4.881,1190,82078560,B11,351.7111236,82078302,5.1,263549,163,CR, ,Consolidated Rail Corporation,1154.28189251331,803,163
1105,8207858605267,17a,4711928,2.598,1105,82078586,B11,491.38204884,82078245,2.904,264330,163,CR, ,Consolidated Rail Corporation,1612.6951588507,804,163
1215,8210036902488,17a,4711933,0.026,1215,82100369,B11,219.28197886,82078238,0.162,262206,163,CN, ,Canadian National Railway,719.664475014698,805,163
1190,8207818030584,17a,4711946,0.6,1190,82078180,B11,328.36839667,82078494,0.804,264304,163,CR, ,Consolidated Rail Corporation,1077.67023455188,806,163
1215,8210037302675,17a,4711934,4.3,1215,82100373,B11,284.00969851,82078188,4.476,262502,163,CN, ,Canadian National Railway,932.095625031023,807,163
1190,8207829705786,17a,4711946,0.222,1190,82078297,B11,608.15364118,82078180,0.6,263530,163,CR, ,Consolidated Rail Corporation,1995.89442682522,808,163
1190,8210330106038,17a,4711930,5.347,1190,82103301,B11,197.10675104,82078116,5.469,262642,163,CN, ,Canadian National Railway,646.883609719717,809,163
1190,8207830205787,17a,4711939,5.1,1190,82078302,B11,202.32931273,82078111,5.225,262645,163,CR, ,Consolidated Rail Corporation,664.024652604508,810,163
1190,8207811105717,17a,4711939,5.225,1190,82078111,B11,17.13174148,82106387,5.236,264121,163,CR, ,Consolidated Rail Corporation,56.2246219548415,811,163
1190,8210330205873,17a,4711931,5.351,1190,82103302,B11,225.72355167,82078076,5.491,262644,163,CR, ,Consolidated Rail Corporation,740.801199716944,812,163
1190,8207811607187,17a,4711930,5.469,1190,82078116,B11,28.9803755,82078073,5.487,263972,163,CN, ,Canadian National Railway,95.110642006478,813,163
1190,8207807607493,17a,4711931,5.491,1190,82078076,B11,12.19944873,82106388,5.498,263368,163,CR, ,Consolidated Rail Corporation,40.0372232660783,814,163
1190,8207807307637,17a,4711930,5.487,1190,82078073,B11,10.10647983,82106389,5.493,263221,163,CN, ,Canadian National Railway,33.1682586822074,815,163
1105,8207834809311,17a,4711924,2.249,1105,82078348,B11,296.54560369,83018426,2.434,262967,163,CSX, ,CSX Transportation,973.256645965506,816,163
4015,8102945804084,17a,4605000,4.708,4015,81029458,B11,428.29521785,81021467,4.974,262108,161,NS, ,Norfolk Southern Railway,1405.6881152083,817,161
1215,8207823802277,17a,4711933,0.162,1215,82078238,B11,634.57090575,82078049,0.557,262933,163,CN, ,Canadian National Railway,2082.60366564212,818,163
1215,8207804901433,17a,4711933,0.557,1215,82078049,B11,39.26601928,82078025,0.581,263364,163,CN, ,Canadian National Railway,128.867443600639,819,163
1190,8210638705717,17a,4711939,5.236,1190,82106387,B11,135.70040732,82078006,5.32,263814,163,CR, ,Consolidated Rail Corporation,445.354774548478,820,163
1105,8301842608618,17a,5493911,0,1105,83018426,B12,92.25600855,83018427,0.057,320024,163,CSX, ,CSX Transportation,302.782478345796,821,163
1215,8207802501464,17a,4711933,0.581,1215,82078025,B11,347.24672008,82077951,0.797,263067,163,CN, ,Canadian National Railway,1139.629878597,822,163
1190,8207793035954,17a,4711933,1.841,1190,82077930,B11,67.91814088,82077932,1.883,262757,163,CN, ,Canadian National Railway,222.899929090341,823,163
1190,8207792435915,17a,4711933,1.732,1190,82077924,B11,176.35705448,82077930,1.841,262617,163,CN, ,Canadian National Railway,578.784184651468,824,163
1190,8207791335930,17a,4711933,1.475,1190,82077913,B11,412.67812516,82077924,1.732,262611,163,CN, ,Canadian National Railway,1354.36461195701,825,163
1190,8207791035932,17a,4711933,1.414,1190,82077910,B11,97.81697238,82077913,1.475,262464,163,CN, ,Canadian National Railway,321.024903858317,826,163
1190,8207790835695,17a,4711933,1.379,1190,82077908,B11,57.13078154,82077910,1.414,262316,163,CN, ,Canadian National Railway,187.497093253785,827,163
1215,8207795100901,17a,4711933,0.797,1215,82077951,B11,445.30145971,82077907,1.073,263955,163,CN, ,Canadian National Railway,1461.43422208735,828,163
1190,8207790700595,17a,4711933,1.073,1190,82077907,B11,50.3514362,82077906,1.105,262608,163,CN, ,Canadian National Railway,165.248228052503,829,163
1190,8207790135961,17a,4711933,1.257,1190,82077901,B11,195.46740258,82077908,1.379,262170,163,CN, ,Canadian National Railway,641.503384966302,830,163
1190,8207790600229,17a,4711933,1.105,1190,82077906,B11,50.19365499,82077905,1.136,262318,163,CN, ,Canadian National Railway,164.730416416125,831,163
1190,8207790500089,17a,4711933,1.136,1190,82077905,B11,195.47651352,82077901,1.257,262313,163,CN, ,Canadian National Railway,641.533239716839,832,163
4125,8102161210374,17a,4605002,3.055,4125,81021612,B11,608.95177691,81021458,3.433,262265,161,AA, ,Ann Arbor Railroad,1998.62637538964,833,161
1190,8210638807493,17a,4711931,5.498,1190,82106388,B11,205.76289864,82100395,5.626,263066,163,CR, ,Consolidated Rail Corporation,675.292037848001,834,163
